    -268.6423109544, 641.7403640875, "36,88"
    -268.6423109544, 641.7403640875, "35,79"
    -258.6423109544, 641.7403640875, "36,59"
    -258.6423109544, 641.7403640875, "35,86"
    -248.6423109544, 641.7403640875, "36,30"
    -248.6423109544, 641.7403640875, "36,06"
    -238.6423109544, 641.7403640875, "36,00"
    -238.6423109544, 641.7403640875, "36,15"
    -228.6423109544, 641.7403640875, "35,69"
    -228.6423109544, 641.7403640875, "36,24"
    -218.6423109544, 641.7403640875, "35,20"
    -218.6423109544, 641.7403640875, "36,33"
    -208.6423109544, 641.7403640875, "34,71"
    -208.6423109544, 641.7403640875, "36,35"
    -198.6423109544, 641.7403640875, "34,83"
    -198.6423109544, 641.7403640875, "36,32"
    -188.6423109544, 641.7403640875, "35,15"
    -188.6423109544, 641.7403640875, "36,30"
    -178.6423109544, 641.7403640875, "35,59"
    -178.6423109544, 641.7403640875, "36,27"
    -168.6423109544, 641.7403640875, "35,78"
    -168.6423109544, 641.7403640875, "36,29"
    -158.6423109544, 641.7403640875, "35,89"
    -158.6423109544, 641.7403640875, "36,35"
    -148.6423109544, 641.7403640875, "35,89"
    -148.6423109544, 641.7403640875, "36,40"
    -138.6423109544, 641.7403640875, "35,83"
    -138.6423109544, 641.7403640875, "36,45"
    -128.6423109544, 641.7403640875, "35,75"
    -128.6423109544, 641.7403640875, "36,50"
    -118.6423109544, 641.7403640875, "35,65"
    -118.6423109544, 641.7403640875, "36,47"
    -108.6423109544, 641.7403640875, "35,50"
    -108.6423109544, 641.7403640875, "36,39"
    -98.6423109544, 641.7403640875, "35,30"
    -98.6423109544, 641.7403640875, "36,32"
    -88.64129315439, 641.7403640875, "35,11"
    -88.6423109544, 641.7403640875, "36,20"
    -78.6423109544, 641.7403640875, "34,81"
    -78.6423109544, 641.7403640875, "35,84"
    -68.6423109544, 641.7403640875, "34,63"
    -68.6423109544, 641.7403640875, "35,72"
    -58.6423109544, 641.7403640875, "34,47"
    -58.6423109544, 641.7403640875, "35,59"
    -48.6423109544, 641.7403640875, "34,22"
    -48.6423109544, 641.7403640875, "35,44"
    -38.6423109544, 641.7403640875, "33,99"
    -38.6423109544, 641.7403640875, "34,93"
    -28.6423109544, 641.7403640875, "34,02"
    -28.6423109544, 641.7403640875, "34,60"
    -18.6423109544, 641.7403640875, "34,22"
    -18.6423109544, 641.7403640875, "34,43"
    -8.642310954403, 641.7403640875, "34,41"
    -8.642310954403, 641.7403640875, "33,99"
    1.357689045597, 640.8471878694, "34,57"
    1.357689045597, 640.8471878694, "33,89"
    6.539765875531, 633.4849030763, "34,34"
    6.539765875531, 633.4849030763, "34,22"
    -271.0334121314, 631.7403640875, "35,81"
    -271.0323943314, 631.7403640875, "36,11"
    -268.6423109544, 631.7403640875, "35,89"
    -268.6423109544, 631.7403640875, "36,13"
    -258.6423109544, 631.7403640875, "35,70"
    -258.6423109544, 631.7403640875, "36,22"
    -248.6423109544, 631.7403640875, "35,40"
    -248.6423109544, 631.7403640875, "36,31"
    -238.6412931544, 631.7403640875, "35,11"
    -238.6423109544, 631.7403640875, "36,40"
    -228.6423109544, 631.7403640875, "34,82"
    -228.6423109544, 631.7403640875, "36,49"
    -218.6423109544, 631.7403640875, "34,53"
    -218.6423109544, 631.7403640875, "36,54"
    -208.6423109544, 631.7403640875, "34,73"
    -208.6423109544, 631.7403640875, "36,57"
    -198.6423109544, 631.7403640875, "35,50"
    -198.6423109544, 631.7403640875, "36,54"
    -188.6423109544, 631.7403640875, "35,78"
    -188.6423109544, 631.7403640875, "36,50"
    -178.6423109544, 631.7403640875, "36,03"
    -178.6423109544, 631.7403640875, "36,47"
    -168.6423109544, 631.7403640875, "36,22"
    -168.6423109544, 631.7403640875, "36,45"
    -158.6423109544, 631.7403640875, "36,34"
    -158.6423109544, 631.7403640875, "36,42"
    -148.6423109544, 631.7403640875, "36,38"
    -148.6423109544, 631.7403640875, "36,42"
    -138.6423109544, 631.7403640875, "36,33"
    -138.6423109544, 631.7403640875, "36,48"
    -128.6423109544, 631.7403640875, "36,29"
    -128.6423109544, 631.7403640875, "36,50"
    -118.6423109544, 631.7403640875, "36,15"
    -118.6423109544, 631.7403640875, "36,50"
    -108.6423109544, 631.7403640875, "35,96"
    -108.6423109544, 631.7403640875, "36,62"
    -98.6423109544, 631.7403640875, "35,62"
    -98.6423109544, 631.7403640875, "36,80"
    -88.6423109544, 631.7403640875, "35,33"
    -88.6423109544, 631.7403640875, "36,92"
    -78.6423109544, 631.7403640875, "34,99"
    -78.6423109544, 631.7403640875, "37,24"
    -68.6423109544, 631.7403640875, "34,57"
    -68.6423109544, 631.7403640875, "36,86"
    -58.6423109544, 631.7403640875, "34,06"
    -58.6423109544, 631.7403640875, "36,59"
    -48.6423109544, 631.7403640875, "33,55"
    -48.6423109544, 631.7403640875, "36,36"
    -38.6423109544, 631.7403640875, "33,50"
    -38.6423109544, 631.7403640875, "35,78"
    -28.6423109544, 631.7403640875, "33,58"
    -28.6423109544, 631.7403640875, "35,54"
    -18.6423109544, 631.7403640875, "33,77"
    -18.6423109544, 631.7403640875, "35,34"
    -8.642310954403, 631.7403640875, "33,97"
    -8.642310954403, 631.7403640875, "35,10"
    1.357689045597, 631.7403640875, "34,16"
    1.357689045597, 631.7403640875, "34,50"
    6.121849820396, 631.7403640875, "34,25"
    6.121849820396, 631.7403640875, "34,27"
    -271.4343047321, 621.7403640875, "34,57"
    -271.4343047321, 621.7403640875, "36,44"
    -268.6423109544, 621.7403640875, "34,66"
    -268.6423109544, 621.7403640875, "36,46"
    -258.6423109544, 621.7403640875, "34,80"
    -258.6423109544, 621.7403640875, "36,53"
    -248.6423109544, 621.7403640875, "34,51"
    -248.6423109544, 621.7403640875, "36,57"
    -238.6423109544, 621.7403640875, "34,50"
    -238.6423109544, 621.7403640875, "36,62"
    -228.6423109544, 621.7403640875, "34,50"
    -228.6423109544, 621.7403640875, "36,67"
    -218.6423109544, 621.7403640875, "34,84"
    -218.6423109544, 621.7403640875, "36,71"
    -208.6423109544, 621.7403640875, "35,36"
    -208.6423109544, 621.7403640875, "36,76"
    -198.6423109544, 621.7403640875, "35,82"
    -198.6423109544, 621.7403640875, "36,79"
    -188.6423109544, 621.7403640875, "36,19"
    -188.6423109544, 621.7403640875, "36,77"
    -178.6423109544, 621.7403640875, "36,45"
    -178.6423109544, 621.7403640875, "36,73"
    -168.6423109544, 621.7403640875, "36,63"
    -168.6423109544, 621.7403640875, "36,70"
    -158.6423109544, 621.7403640875, "36,77"
    -158.6423109544, 621.7403640875, "36,66"
    -148.6423109544, 621.7403640875, "36,83"
    -148.6423109544, 621.7403640875, "36,64"
    -138.6423109544, 621.7403640875, "36,77"
    -138.6423109544, 621.7403640875, "36,57"
    -128.6423109544, 621.7403640875, "36,68"
    -128.6423109544, 621.7403640875, "36,60"
    -118.6423109544, 621.7403640875, "36,50"
    -118.6423109544, 621.7403640875, "36,64"
    -108.6423109544, 621.7403640875, "36,28"
    -108.6423109544, 621.7403640875, "36,74"
    -98.6423109544, 621.7403640875, "35,98"
    -98.6423109544, 621.7403640875, "36,84"
    -88.6423109544, 621.7403640875, "35,59"
    -88.6423109544, 621.7403640875, "36,93"
    -78.6423109544, 621.7403640875, "35,20"
    -78.6423109544, 621.7403640875, "37,80"
    -68.6423109544, 621.7403640875, "34,60"
    -68.6423109544, 621.7403640875, "38,50"
    -58.6423109544, 621.7403640875, "34,03"
    -58.6423109544, 621.7403640875, "38,50"
    -48.6423109544, 621.7403640875, "33,52"
    -48.6423109544, 621.7403640875, "38,45"
    -38.6423109544, 621.7403640875, "33,50"
    -38.6423109544, 621.7403640875, "38,02"
    -28.6423109544, 621.7403640875, "33,50"
    -28.6423109544, 621.7403640875, "37,55"
    -18.6423109544, 621.7403640875, "33,50"
    -18.6423109544, 621.7403640875, "36,95"
    -8.642310954403, 621.7403640875, "33,52"
    -8.642310954403, 621.7403640875, "35,34"
    1.357689045597, 621.7403640875, "33,72"
    1.357689045597, 621.7403640875, "34,77"
    3.726282522593, 621.7403640875, "33,77"
    3.726282522593, 621.7403640875, "34,67"
    -271.8351973328, 611.7403640875, "35,13"
    -271.8351973328, 611.7403640875, "36,75"
    -268.6423109544, 611.7403640875, "35,08"
    -268.6423109544, 611.7403640875, "36,75"
    -258.6423109544, 611.7403640875, "34,95"
    -258.6423109544, 611.7403640875, "36,76"
    -248.6423109544, 611.7403640875, "34,84"
    -248.6423109544, 611.7403640875, "36,77"
    -238.6423109544, 611.7403640875, "34,84"
    -238.6423109544, 611.7403640875, "36,79"
    -228.6423109544, 611.7403640875, "35,05"
    -228.6423109544, 611.7403640875, "36,84"
    -218.6423109544, 611.7403640875, "35,41"
    -218.6423109544, 611.7403640875, "36,88"
    -208.6423109544, 611.7403640875, "35,75"
    -208.6423109544, 611.7403640875, "36,92"
    -198.6423109544, 611.7403640875, "36,13"
    -198.6423109544, 611.7403640875, "36,96"
    -188.6423109544, 611.7403640875, "36,51"
    -188.6423109544, 611.7403640875, "37,00"
    -178.6423109544, 611.7403640875, "36,83"
    -178.6423109544, 611.7403640875, "36,99"
    -168.6423109544, 611.7403640875, "37,01"
    -168.6423109544, 611.7403640875, "36,99"
    -158.6423109544, 611.7403640875, "37,17"
    -158.6423109544, 611.7403640875, "36,93"
    -148.6423109544, 611.7403640875, "37,24"
    -148.6423109544, 611.7403640875, "36,82"
    -138.6423109544, 611.7403640875, "37,14"
    -138.6423109544, 611.7403640875, "36,75"
    -128.6423109544, 611.7403640875, "37,03"
    -128.6423109544, 611.7403640875, "36,75"
    -118.6423109544, 611.7403640875, "36,81"
    -118.6423109544, 611.7403640875, "36,74"
    -108.6423109544, 611.7403640875, "36,57"
    -108.6423109544, 611.7403640875, "36,76"
    -98.6423109544, 611.7403640875, "36,28"
    -98.6423109544, 611.7403640875, "36,85"
    -88.6423109544, 611.7403640875, "35,86"
    -88.6423109544, 611.7403640875, "36,95"
    -78.6423109544, 611.7403640875, "35,30"
    -78.6423109544, 611.7403640875, "38,23"
    -68.6423109544, 611.7403640875, "34,63"
    -68.6423109544, 611.7403640875, "38,50"
    -58.6423109544, 611.7403640875, "34,15"
    -58.6423109544, 611.7403640875, "38,50"
    -48.6423109544, 611.7403640875, "33,66"
    -48.6423109544, 611.7403640875, "38,50"
    -38.6423109544, 611.7403640875, "33,50"
    -38.6423109544, 611.7403640875, "38,50"
    -28.6423109544, 611.7403640875, "33,50"
    -28.6423109544, 611.7403640875, "38,49"
    -18.6423109544, 611.7403640875, "33,50"
    -18.6423109544, 611.7403640875, "36,87"
    -8.642310954403, 611.7403640875, "33,54"
    -8.642310954403, 611.7403640875, "35,58"
    1.357689045597, 611.7403640875, "33,61"
    1.357689045597, 611.7403640875, "34,88"
    -272.2360899335, 601.7403640875, "35,68"
    -272.2360899335, 601.7403640875, "37,06"
    -268.6423109544, 601.7403640875, "35,65"
    -268.6423109544, 601.7403640875, "37,06"
    -258.6423109544, 601.7403640875, "35,58"
    -258.6423109544, 601.7403640875, "37,07"
    -248.6423109544, 601.7403640875, "35,52"
    -248.6423109544, 601.7403640875, "37,08"
    -238.6423109544, 601.7403640875, "35,51"
    -238.6423109544, 601.7403640875, "37,09"
    -228.6423109544, 601.7403640875, "35,62"
    -228.6412931544, 601.7403640875, "37,11"
    -218.6423109544, 601.7403640875, "35,81"
    -218.6423109544, 601.7403640875, "37,14"
    -208.6423109544, 601.7403640875, "36,09"
    -208.6423109544, 601.7403640875, "37,13"
    -198.6423109544, 601.7403640875, "36,48"
    -198.6412931544, 601.7403640875, "37,11"
    -188.6423109544, 601.7403640875, "36,85"
    -188.6423109544, 601.7403640875, "37,07"
    -178.6423109544, 601.7403640875, "37,12"
    -178.6423109544, 601.7403640875, "37,00"
    -168.6423109544, 601.7403640875, "37,36"
    -168.6423109544, 601.7403640875, "36,98"
    -158.6423109544, 601.7403640875, "37,52"
    -158.6423109544, 601.7403640875, "36,99"
    -148.6423109544, 601.7403640875, "37,59"
    -148.6423109544, 601.7403640875, "36,98"
    -138.6423109544, 601.7403640875, "37,49"
    -138.6423109544, 601.7403640875, "36,93"
    -128.6423109544, 601.7403640875, "37,31"
    -128.6423109544, 601.7403640875, "36,90"
    -118.6423109544, 601.7403640875, "37,05"
    -118.6423109544, 601.7403640875, "36,89"
    -108.6423109544, 601.7403640875, "36,81"
    -108.6423109544, 601.7403640875, "36,88"
    -98.6423109544, 601.7403640875, "36,51"
    -98.6423109544, 601.7403640875, "36,87"
    -88.6423109544, 601.7403640875, "36,08"
    -88.6423109544, 601.7403640875, "36,97"
    -78.6423109544, 601.7403640875, "35,37"
    -78.6423109544, 601.7403640875, "38,50"
    -68.6423109544, 601.7403640875, "34,72"
    -68.6423109544, 601.7403640875, "38,50"
    -58.6423109544, 601.7403640875, "34,26"
    -58.6423109544, 601.7403640875, "38,50"
    -48.6423109544, 601.7403640875, "33,85"
    -48.6423109544, 601.7403640875, "38,50"
    -38.6423109544, 601.7403640875, "33,70"
    -38.6423109544, 601.7403640875, "38,50"
    -28.6423109544, 601.7403640875, "33,65"
    -28.6423109544, 601.7403640875, "38,20"
    -18.6423109544, 601.7403640875, "33,71"
    -18.6423109544, 601.7403640875, "36,79"
    -8.642310954403, 601.7403640875, "33,84"
    -8.642310954403, 601.7403640875, "35,47"
    -1.064852073013, 601.7403640875, "33,87"
    -1.064852073013, 601.7403640875, "35,07"
    -272.6369825342, 591.7403640875, "36,06"
    -272.6369825342, 591.7403640875, "37,37"
    -268.6423109544, 591.7403640875, "36,03"
    -268.6423109544, 591.7403640875, "37,37"
    -258.6423109544, 591.7403640875, "35,95"
    -258.6423109544, 591.7403640875, "37,38"
    -248.6423109544, 591.7403640875, "35,88"
    -248.6423109544, 591.7403640875, "37,40"
    -238.6423109544, 591.7403640875, "35,88"
    -238.6423109544, 591.7403640875, "37,41"
    -228.6423109544, 591.7403640875, "36,00"
    -228.6423109544, 591.7403640875, "37,50"
    -218.6423109544, 591.7403640875, "36,17"
    -218.6423109544, 591.7403640875, "37,63"
    -208.6423109544, 591.7403640875, "36,45"
    -208.6423109544, 591.7403640875, "37,64"
    -198.6423109544, 591.7403640875, "36,80"
    -198.6423109544, 591.7403640875, "37,48"
    -188.6423109544, 591.7403640875, "37,10"
    -188.6423109544, 591.7403640875, "37,32"
    -178.6423109544, 591.7403640875, "37,35"
    -178.6423109544, 591.7403640875, "37,03"
    -168.6423109544, 591.7403640875, "37,64"
    -168.6423109544, 591.7403640875, "37,03"
    -158.6423109544, 591.7403640875, "37,82"
    -158.6423109544, 591.7403640875, "37,34"
    -148.6423109544, 591.7403640875, "37,85"
    -148.6423109544, 591.7403640875, "37,36"
    -138.6423109544, 591.7403640875, "37,74"
    -138.6423109544, 591.7403640875, "37,30"
    -128.6423109544, 591.7403640875, "37,56"
    -128.6423109544, 591.7403640875, "37,13"
    -118.6423109544, 591.7403640875, "37,30"
    -118.6423109544, 591.7403640875, "37,09"
    -108.6423109544, 591.7403640875, "37,00"
    -108.6423109544, 591.7403640875, "37,04"
    -98.6423109544, 591.7403640875, "36,67"
    -98.6423109544, 591.7403640875, "37,00"
    -88.6423109544, 591.7403640875, "36,08"
    -88.6423109544, 591.7403640875, "37,00"
    -78.6423109544, 591.7403640875, "35,48"
    -78.6423109544, 591.7403640875, "38,50"
    -68.6423109544, 591.7403640875, "34,86"
    -68.6423109544, 591.7403640875, "38,50"
    -58.6423109544, 591.7403640875, "34,35"
    -58.6423109544, 591.7403640875, "38,50"
    -48.6423109544, 591.7403640875, "34,07"
    -48.6423109544, 591.7403640875, "38,50"
    -38.6423109544, 591.7403640875, "33,94"
    -38.6423109544, 591.7403640875, "38,50"
    -28.6423109544, 591.7403640875, "33,89"
    -28.6423109544, 591.7403640875, "38,05"
    -18.6423109544, 591.7403640875, "33,96"
    -18.6423109544, 591.7403640875, "36,72"
    -8.642310954403, 591.7403640875, "34,07"
    -8.642310954403, 591.7403640875, "35,36"
    -3.460419370816, 591.7403640875, "34,14"
    -3.460419370816, 591.7403640875, "35,36"
    -273.0378751349, 581.7403640875, "36,45"
    -273.0378751349, 581.7403640875, "37,70"
    -268.6423109544, 581.7403640875, "36,43"
    -268.6423109544, 581.7403640875, "37,69"
    -258.6423109544, 581.7403640875, "36,37"
    -258.6423109544, 581.7403640875, "37,68"
    -248.6423109544, 581.7403640875, "36,29"
    -248.6423109544, 581.7403640875, "37,70"
    -238.6423109544, 581.7403640875, "36,30"
    -238.6423109544, 581.7403640875, "37,81"
    -228.6423109544, 581.7403640875, "36,41"
    -228.6423109544, 581.7403640875, "38,44"
    -218.6423109544, 581.7403640875, "36,57"
    -218.6423109544, 581.7403640875, "38,57"
    -208.6423109544, 581.7403640875, "36,71"
    -208.6423109544, 581.7403640875, "38,39"
    -198.6423109544, 581.7403640875, "37,02"
    -198.6423109544, 581.7403640875, "37,89"
    -188.6423109544, 581.7403640875, "37,24"
    -188.6423109544, 581.7403640875, "37,87"
    -178.6423109544, 581.7403640875, "37,48"
    -178.6423109544, 581.7403640875, "37,81"
    -168.6423109544, 581.7403640875, "37,80"
    -168.6423109544, 581.7403640875, "37,71"
    -158.6423109544, 581.7403640875, "38,00"
    -158.6423109544, 581.7403640875, "37,59"
    -148.6423109544, 581.7403640875, "38,00"
    -148.6423109544, 581.7403640875, "37,76"
    -138.6423109544, 581.7403640875, "37,98"
    -138.6423109544, 581.7403640875, "37,88"
    -128.6423109544, 581.7403640875, "37,80"
    -128.6423109544, 581.7403640875, "37,86"
    -118.6423109544, 581.7403640875, "37,53"
    -118.6423109544, 581.7403640875, "37,46"
    -108.6423109544, 581.7403640875, "37,24"
    -108.6423109544, 581.7403640875, "37,35"
    -98.6423109544, 581.7403640875, "36,84"
    -98.6423109544, 581.7403640875, "37,24"
    -88.6423109544, 581.7403640875, "36,30"
    -88.6423109544, 581.7403640875, "37,29"
    -78.6423109544, 581.7403640875, "35,64"
    -78.6423109544, 581.7403640875, "38,50"
    -68.6423109544, 581.7403640875, "35,03"
    -68.6423109544, 581.7403640875, "38,50"
    -58.6423109544, 581.7403640875, "34,62"
    -58.6423109544, 581.7403640875, "38,50"
    -48.6423109544, 581.7403640875, "34,36"
    -48.6423109544, 581.7403640875, "38,50"
    -38.6423109544, 581.7403640875, "34,24"
    -38.6423109544, 581.7403640875, "38,50"
    -28.6423109544, 581.7403640875, "34,16"
    -28.6423109544, 581.7403640875, "37,99"
    -18.6423109544, 581.7403640875, "34,24"
    -18.6423109544, 581.7403640875, "36,64"
    -8.642310954403, 581.7403640875, "34,31"
    -8.642310954403, 581.7403640875, "35,64"
    -5.855986668619, 581.7403640875, "34,35"
    -5.855986668619, 581.7403640875, "35,66"
    -273.4387677356, 571.7403640875, "36,83"
    -273.4387677356, 571.7403640875, "38,02"
    -268.6423109544, 571.7403640875, "36,82"
    -268.6423109544, 571.7403640875, "38,01"
    -258.6423109544, 571.7403640875, "36,77"
    -258.6423109544, 571.7403640875, "37,99"
    -248.6423109544, 571.7403640875, "36,74"
    -248.6423109544, 571.7403640875, "38,04"
    -238.6423109544, 571.7403640875, "36,74"
    -238.6423109544, 571.7403640875, "38,12"
    -228.6423109544, 571.7403640875, "36,81"
    -228.6423109544, 571.7403640875, "38,63"
    -218.6423109544, 571.7403640875, "36,91"
    -218.6423109544, 571.7403640875, "38,62"
    -208.6423109544, 571.7403640875, "37,01"
    -208.6423109544, 571.7403640875, "38,59"
    -198.6423109544, 571.7403640875, "37,18"
    -198.6423109544, 571.7403640875, "38,22"
    -188.6423109544, 571.7403640875, "37,43"
    -188.6423109544, 571.7403640875, "38,20"
    -178.6423109544, 571.7403640875, "37,69"
    -178.6423109544, 571.7403640875, "38,17"
    -168.6423109544, 571.7403640875, "37,87"
    -168.6423109544, 571.7403640875, "38,14"
    -158.6423109544, 571.7403640875, "38,06"
    -158.6423109544, 571.7403640875, "37,99"
    -148.6423109544, 571.7403640875, "38,18"
    -148.6423109544, 571.7403640875, "37,75"
    -138.6423109544, 571.7403640875, "38,19"
    -138.6423109544, 571.7403640875, "37,92"
    -128.6423109544, 571.7403640875, "38,01"
    -128.6423109544, 571.7403640875, "37,91"
    -118.6423109544, 571.7403640875, "37,75"
    -118.6423109544, 571.7403640875, "37,58"
    -108.6423109544, 571.7403640875, "37,48"
    -108.6423109544, 571.7403640875, "37,50"
    -98.6423109544, 571.7403640875, "37,08"
    -98.6423109544, 571.7403640875, "37,38"
    -88.6423109544, 571.7403640875, "36,51"
    -88.6423109544, 571.7403640875, "37,63"
    -78.6423109544, 571.7403640875, "35,85"
    -78.6423109544, 571.7403640875, "38,50"
    -68.6423109544, 571.7403640875, "35,26"
    -68.6423109544, 571.7403640875, "38,50"
    -58.6423109544, 571.7403640875, "34,88"
    -58.6423109544, 571.7403640875, "38,50"
    -48.6423109544, 571.7403640875, "34,65"
    -48.6423109544, 571.7403640875, "38,50"
    -38.6423109544, 571.7403640875, "34,57"
    -38.6423109544, 571.7403640875, "38,50"
    -28.6423109544, 571.7403640875, "34,48"
    -28.6423109544, 571.7403640875, "37,85"
    -18.6423109544, 571.7403640875, "34,50"
    -18.6423109544, 571.7403640875, "36,56"
    -8.642310954403, 571.7403640875, "34,58"
    -8.642310954403, 571.7403640875, "36,02"
    -8.251553966422, 571.7403640875, "34,58"
    -8.251553966422, 571.7403640875, "36,02"
    -273.8396603363, 561.7403640875, "37,36"
    -273.8396603363, 561.7403640875, "38,37"
    -268.6423109544, 561.7403640875, "37,37"
    -268.6423109544, 561.7403640875, "38,36"
    -258.6423109544, 561.7403640875, "37,38"
    -258.6423109544, 561.7403640875, "38,35"
    -248.6423109544, 561.7403640875, "37,25"
    -248.6423109544, 561.7403640875, "38,33"
    -238.6423109544, 561.7403640875, "37,21"
    -238.6423109544, 561.7403640875, "38,38"
    -228.6423109544, 561.7403640875, "37,24"
    -228.6423109544, 561.7403640875, "38,57"
    -218.6423109544, 561.7403640875, "37,28"
    -218.6423109544, 561.7403640875, "38,55"
    -208.6423109544, 561.7403640875, "37,32"
    -208.6423109544, 561.7403640875, "38,48"
    -198.6423109544, 561.7403640875, "37,44"
    -198.6423109544, 561.7403640875, "38,44"
    -188.6423109544, 561.7403640875, "37,65"
